nome,vendedor,reviews,preco_antigo,preco_atual
Nome: Notebook Lenovo Thinkpad T480 Cora I7 Ssd 256gb 8gb Mem Hdmi,Vendedor: Por INFO OUTLET,Avaliação: — (— reviews),Preço antigo: R$3.099,Preço atual: R$2.324
Nome: Notebook Asus X515 Intel Celeron Dual Core N4500 4gb Ram 128,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.635
"Nome: Notebook Lenovo V15 G2 Itl, I5-1135g7, 8gb, 256gb, W11 Pro",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.409
Nome: Notebook Hp Pavilon G4,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$150
Nome: Notebook Dell Latitude 3410 Core I5 10ger 8gb 240ssd Win 11 Cor Cinza - Bom (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.147
Nome: Notebook Hp 256r G9 Ci5 Intel Uhd 256gb Ssd 16gb W11+mochila,Vendedor: Por HP,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.755,Preço atual: R$3.324
"Nome: Notebook Asus E510 Celeron 4 GB 128 GB 15,6 Fhd Win11 Nnet",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.169
Nome: Notebook Lenovo Thinkbook 14 Intel Core I7 16gb 512gb W11,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$6.799,Preço atual: R$6.294
Nome: Notebook Hp 445 G10 Ryzen 5 7530u Radeon 512gb Nvme 32gb Ram,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$3.798
Nome: Notebook Apple Macbook Air A1466 Intel Core I5 120gb 8gb Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.799
Nome: Notebook Dell Latitude 3540 Core I5 12° Geração 8 Gb Memória Cor Cinza,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$5.699
"Nome: Dell I5 2410m 2,30ghz,4gb,hd500,hdmi,otimo Estado Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.050
"Nome: Notebook Samsung Rv411,intel Core I3 M370,4gb,hd500gb,cons Prateado",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$730
Nome: Notebook Pos Stilo Intel I5 6th 8gb Ram Ssd (usado Leia) Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.299
"Nome: Notebook Acer Intel Core I7-12650h 32gb 512 Ssd 15,6 Fhd",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.899
Nome: Notebook Lenovo T480 Core I5-8350u 16gb Ssd 512gb Hdmi,Vendedor: não encontrado,Avaliação: 4.5 (4 reviews),Preço antigo: —,Preço atual: R$2.999
Nome: Notebook Dell Latitude Core I5 10a Ger 3410 8gb Ram 1tb Hdd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.869
"Nome: Notebook Samsung Galaxy Book4 360, 16gb, Intel Core I5, 512gb Ssd, Windows 11 Home, 15.6'' Full Hd Amoled, Np750qgk-kg2br",Vendedor: Por Samsung,Avaliação: 4.8 (54 reviews),Preço antigo: —,Preço atual: R$7.499
Nome: Notebook Dell I5 10ger 16gb 240ssd Win11 Detalhe Na Tela,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.699
Nome: Notebook Lenovo Ideapad 1 I3 1215u 4gb 128gb Ssd Linux Cinza,Vendedor: Por VIPH,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.299
Nome: Notebook Asus X556ur - Xx477t Estragado Para Peças,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$350
"Nome: Notebook Dell, Lat 5420, 14'', Core I5 11th, 16gb, Ssd-256gb",Vendedor: Por OTH Produtos,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.590
Nome: Notebook Lenovo Thinkpad T490 I5-8365u 8gb Ram 240gb Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.899
Nome: Notebook Lenovo Ideapad 3 R7-5700u 8gb 512gb Ssd W11 15.6 Cor Cinza,Vendedor: não encontrado,Avaliação: 4.8 (1813 reviews),Preço antigo: —,Preço atual: R$3.799
Nome: Notebook Dell Latitude 5410 Core I5 10th 32gb Ram 256gb Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.390
Nome: Notebook Hp Probook 4430s Intel Core I5 8gb 240 Ssd (usado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.155
Nome: Notebook Lenovo Thinkpad E470 Core I5 7200u Ssd 240g 8gb Ram Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.299
Nome: Notebook Hp Elitebook 840 G3 Core I5-6300u 8gb 240ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.350
Nome: Notebook  Thinkpad T440s Core I5 4°th 8gb Ram Ssd 120gb Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$980
Nome: Notebook Hp 14 Stream 8gb Ram Intel C/nf Branco (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.199
"Nome: Notebook Samsung Book I3 4gb 256gb Ssd 15,6'' W11 Cor Cinza-místico",Vendedor: Por Mercado Livre,Avaliação: 4.7 (6448 reviews),Preço antigo: —,Preço atual: R$7.999
Nome: Notebook Positivo  Xr3500 - Ssd 120gb - Intel Dual Core 2gb Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$550
Nome: Apple Macbook Pro 2012 - Core I5 - 16gb Ram - 250ssd Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.650
Nome: Notebook Acer Ryzen 7 Octa-cor 16gb Nvme 512gb 15.6' Full Hd,Vendedor: Por Facini Informatica,Avaliação: 5.0 (6 reviews),Preço antigo: —,Preço atual: R$4.129
Nome: Notebook Dell Intel I5-6300u Memória 16gb Ssd 256gb 14'',Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.730
Nome: Notebook Asus Zenbook 14 Ux433 Core I7 8560u Ssd 256g Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.550
Nome: Notebook Dell Latitude E5410 No Estado Sem Garantia Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$390
Nome: Notebook I3 Asus Excelente,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.000
Nome: Notebook HP 440 G7 14 i5-10210U 8gb Ram 256gb SSD W10p Silver Color - Bom (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.036
Nome: Notebook Lenovo I5 8265u 8gb 500gb Ideapad S145 ! Cor Cinza - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.199
Nome: Notebook Hp Elitebook Core I5 11th Gen 16gb Ddr4 256gb Ssd Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.390
Nome: Notebook Lenovo T14  Gen1 Core I5 10gen 8gb Ssd 256gb Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.749
Nome: Notebook Positivo Master I5 4°geração 4gb Ram 120gb Ssd+hdmi Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$690
Nome: Notebook Samsung I3 11gen Hd 256 Nvme 4gb De Ram Expansível Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
"Nome: Macbook Air 15  Apple M4, 16gb Ram, 256gb Ssd (2025) Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$10.459
"Nome: Notebook Inspiron 3530 15.6"" prateado 16GB de Ram - 1TB SSD - Intel Core i7",Vendedor: Por Mercado Vendeu,Avaliação: 4.7 (13 reviews),Preço antigo: —,Preço atual: R$6.222
Nome: Notebook Dell Latitude 5440 Core I7 16 GB 512 GB 14 Fhd Nnet,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$6.700
Nome: Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto,Vendedor: Por Dell,Avaliação: 4.8 (47 reviews),Preço antigo: R$4.739,Preço atual: R$4.399
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por NegociuN,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.089,Preço atual: R$3.329
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (57 reviews),Preço antigo: R$3.899,Preço atual: R$2.699
"Nome: Notebook Inspiron 3530 15.6"" prateado 16GB de Ram - 1TB SSD - Intel Core i7",Vendedor: Por Mercado Vendeu,Avaliação: 4.7 (13 reviews),Preço antigo: —,Preço atual: R$6.222
Nome: Notebook Dell Latitude 5440 Core I7 16 GB 512 GB 14 Fhd Nnet,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$6.700
"Nome: Notebook Dell, Lat 5300, 13.3'', Core I5, 16gb, Ssd-256gb",Vendedor: Por OTH Produtos,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$1.890
Nome: Apple Macbook Air M4 Chip 16gb 256ssd Lancamento 2025,Vendedor: não encontrado,Avaliação: 5.0 (6 reviews),Preço antigo: —,Preço atual: R$8.599
Nome: Notebook Positivo Stilo Xc3550 Não Liga (tela Boa) Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$150
Nome: Notebook Dell Latitude 3400 I5 8265 8gb 240ssd - Bom (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
Nome: Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo,Vendedor: Por Altas Vendas,Avaliação: 4.8 (4 reviews),Preço antigo: —,Preço atual: R$1.457
Nome: Asus Rog Strix G513rm Ryzen 7 16gb 1.5tb Rtx3060 Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.500
"Nome: Notebook Asus 15,6 | Intel Core I3 | 8gb Ram | Ssd 240gb",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.559
Nome: Notebook Hp 8440w I5 - Quadro Fx 380m - 8gb 240ssd - W10,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$999
Nome: Notebook Asus N53t + Peças Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$115
Nome: Notebook Dell Vostro 3500 Intel I3 - 4gb 500gb Windows 10 Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$409
"Nome: Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core I7, 16gb, 512gb Ssd, 15.6'' Full Hd Led, 1.55 Kg - Grafite (Novo com caixa aberta)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.064
"Nome: Notebook Vaio Fe15 Intel I5 1235u 8gb 512gb Ssd Linux 15,6''",Vendedor: Por Eshop,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.990,Preço atual: R$3.079
Nome: Apple Mackbook White Sucata Aproveitamento Peças A1342 Branco,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$249
Nome: Notebook Desktop 7130 Qvq I5 2.5ghz 12gb Ram,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.400
Nome: Nb Notebook Asus Vivobook X556u Nvidia I5 Ssd 240gb 8gb Ram Azul Metálico,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.000
Nome: Notebook Lenovo Thinkpad E14 Amd Ryzen 5 8gb 256gb W11 14 - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.299
Nome: Notebook Dell Latitude 5410 I5 10310u 8gb 240ssd- Windows 10,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.640
Nome: Notebook Win Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$170
Nome: Notebook Netbook N1110 Tela 11.6 4gb 64 Gb Barato Usado Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$469
Nome: Notebook Dell Latitude 5280 I5-7th 8gb Ram Nvme 128gb Hdmi,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.300,Preço atual: R$1.196
Nome: Notebook Hp Elitebook 840 G6 I5 8a - 8gb Ram Nvme 256gb W11 Prateado (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (6 reviews),Preço antigo: R$2.299,Preço atual: R$1.839
Nome: Notebook Dell Intel Core I5 Ssd 240 Bateria 3h,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.250
"Nome: Apple Macbook White, Com Linha Na Tela Bateria Ok, Sem Fonte Branco",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$599
Nome: Notebook Barato I5 Ssd 256 Gb Mem 16gb Ddr4 Usbc Hdmi  T480,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.799
Nome: Notebook Lenovo Core I7 16gb Ram 240gb Ssd Tela 14 Win11 Pro,Vendedor: não encontrado,Avaliação: 4.8 (6 reviews),Preço antigo: —,Preço atual: R$2.790
Nome: Notebook Lenovo Thinkpad T440 Intel Core I5 8gb Ssd 256,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.199
Nome: Notebook LG Intel Pentium 4gb Hd Win 10 Lindo!!,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$749
"Nome: Notebook Dell Core I3 4° Ger, 4g Ram (usado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.350
Nome: Apple Macbook Pro 13 M1 8gb Memória 256 Ssd Touch Bar Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.899
Nome: Notebook Lenovo Thinkpad 80f3 Core I5 (com Defeito) Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$400
Nome: Notebook Dell Vostro 3401 I5 10o Geração Ram 16gb Ssd 256gb Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.490
Nome: Notebook Dell Vostro 3560 I5 128ssd 4gb Defeito Leia*,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$799
Nome: Netbook Acer Aspire One Cm-2 Teclado Estragado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$230
"Nome: Notebook ASUS ExpertBook B1502CBA Intel Core i3 1215U 4GB Ram 256GB SSD Windows 11 Pro Tela 15,6"" FHD Black - BQ2863X",Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.475
Nome: Notebook Dell Latitude 3410 Intel Core I5 10ger 8gb 240ssd,Vendedor: Por SLA Informatica,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.799
Nome: Notebook I7 11° Geração Lenovo Thinkpad E14 Gen 2 16gb Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.290
Nome: Notebook Dell Intel Core I5 16gb Ssd 256gb - Latitude 14 Pol Cinza (Recondicionado),Vendedor: Por Canal Eletro,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.899
Nome: Notebook Asus X515 N4500 16gb Ram Ddr4 2tb Nvme Windows 11,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$3.999,Preço atual: R$3.519
Nome: Notebook Asus W7s *com Defeito Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$150
Nome: Notebook Positivo Xr3008 Positivo,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$400
Nome: Notebook Compaq Presario 440 I3 Windows 10 Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.499
Nome: Samsung Np550p5c Windows 11 Core I5 8gb Gt630m 2gb Blu-ray Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.350
Nome: Notebook Positivo Master N4340 Intel® Core I5-10210u Windows 11 Home 8gb Ram 256gb Ssd 14 Hd - Preto,Vendedor: não encontrado,Avaliação: 4.6 (143 reviews),Preço antigo: R$2.964,Preço atual: R$2.489
Nome: Notebook Hp Probook 640 G1 I7 4gb Ssd 240gb Win 10 Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$900
Nome: Notebook Philco 14i Pra Retirada De Peças Branco,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$200
"Nome: MacBook Pro A1708 (Mid 2017) 13.3"" prata 256GB SSD - Intel Core i5 - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.990
Nome: Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto,Vendedor: Por Dell,Avaliação: 4.8 (47 reviews),Preço antigo: R$4.739,Preço atual: R$4.399
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por NegociuN,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.089,Preço atual: R$3.329
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (57 reviews),Preço antigo: R$3.899,Preço atual: R$2.699
Nome: Notebook Philco 14i Pra Retirada De Peças Branco,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$200
"Nome: MacBook Pro A1708 (Mid 2017) 13.3"" prata 256GB SSD - Intel Core i5 - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.990
"Nome: MacBook Pro A1708 (Mid 2017) 13.3"" prata 8GB de Ram - 256GB SSD - Intel Core i5 - Aceitável (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.690
Nome: Notebook Hp 450 I3 (leia A Descrição),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$101
Nome: Notebook Philco 14l Usado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$529
Nome: Notebook Dell I5 8th 32gb Ssd 512gb Nvidia Geforce Full Hd (Recondicionado),Vendedor: Por Tech Forte,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.804
"Nome: Notebook Daten W11 + Office 365, Hdd 500 Branco",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$550
Nome: Netbook Positivo Mobo 5500 Hd Ssd Usado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$350
Nome: Notebook Vaio F14 13ª Gen Intel I7 32gb 1tb Ssd 14 W11,Vendedor: Por Vaio,Avaliação: — (— reviews),Preço antigo: R$8.899,Preço atual: R$7.499
Nome: Notebook 14 Pentium Quad Win10 Original Ssd120gb 4gb Vitrine,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$1.298
"Nome: Notebook Dell Latitude 5480, I5 7°th, 16gb, Ssd 120gb, S/bat",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.849
"Nome: Asus Vivobook X512fa Prata, 12gb Ram, 1tb Hd, I5, W11",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.000
"Nome: Thinkpad X1 Carbon G5, Tela 14'', Core I5, 8gb, Ssd-256gb",Vendedor: Por OTH Produtos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.175
Nome: Notebook Asus X515 N4500 16gb Ram Ddr4 512gb Nvme Windows 11,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.299,Preço atual: R$2.837
Nome: Notebook Ibm Thinkpad T41 - Tipo 2373 No Estado Não Liga Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$450
"Nome: Notebook Hp Probook 6470b, Em Ótimas Condições Cinza",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$900
"Nome: Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Ouro",Vendedor: não encontrado,Avaliação: 4.9 (1063 reviews),Preço antigo: —,Preço atual: R$6.477
Nome: Notebook Gatewey Ne56r16b C/carcaça Quebrada Leia Descrição Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$360
