nome;vendedor;Avaliação;reviews;preco_antigo;preco_atual
Notebook Lenovo T14 G5 Intel Core Ultra 5 16gb 512gb W11;Lenovo;;;8.899;8.249
Notebook Asus Rog Zephyrus G16 Intel Ultra 9 16gb Ram Ssd1tb;OBA SUPLEMENTOS;;;;15.09
Notebook Lenovo Thinkpad L13 Core I5-10310u 16gb Ssd 256gb (Recondicionado);;;;;1.799
Notebook Gamer Acer Nv 7037 I713ªg 16gb 512ssd Rtx4050 Gutta Preto;Acer Brasil;4.8;156;6.999;5.999
Notebook Dell Latitude 3420 I5 11ª 8gb Ram 512gb Ssd M2;;;;;2.609
Macbook Pro 2015 Cinza;;;;;2.5
Positivo Sim+ I5 2410m 6gb Preto;;;;;699.0
Notebook Dell Latitude 5480 Intel Core I7 7ger 256gb 16gb Preto (Recondicionado);;;;;1.759
Netbook Hp Mini 210-2100 2gb Leia A Descrição Preto;;;;;495.0
Notebook Lenovo Thinkpad X395, 16gb, Ssd 256gb, 14, W11 Pro Preto;;;;;1.999
Notebook Dell Latitude 3450 Intel Ultra 5 125u 16gb 512gb cor cinza;;;;;4.9
Notebook Hp Compaq C730br Para Reparo Ou Peças, No Estado !;;;;;199.0
Notebook Lenovo G40 80 Intel I5 5a 8gb Ssd 240gb (Recondicionado);;;;;1.599
Notebook HP Probook 640 G4 8gb Ram M2 512gb Intel I5 Portátil Color Plateado - Excelente (Recondicionado);;;;;1.69
Notebook Dell Core I5 8gb Ram 256gb Ssd Tela 14 Win11 Wifi;;;;;1.99
Notebook HP Elitebook 640 G10 i5-1345U 16 GB 512 GB W11 (Novo com caixa aberta);;;;4.9;4.655
Notebook Lenovo Thinkpad T480 I5 16gb Ssd 256gb 14  Fhd;;;;;1.98
Notebook Lenovo Ideapad 330-15ikbr I3 De 7o Ssd 240gb 4g Mem Prateado;;;;;1.4
Notebook Razer Blade 14 165 hz Ryzen 9 Rtx 3070 Ti 16 GB 1 TB preto;;;;20.0;18.8
Notebook Dell Latitude E5450 I5-5300u 500gb Retirada De Peça;;;;;499.0
Notebook Mini Hp Relíquia  Preto;;;;;500.0
Notebook Barato Hp Dual Core + 8gb Ram Ddr3 Hd 500gb Win 10;;4.7;3;;599.0
Notebook Hp Probook 6360b Core I5 2,5ghz/ddr3 8gb /240gb Ssd;;;;;1.199
Notebook Acer Aspire 5733 Não Liga, Para Reparo Ou Peças !!! Cinza;;;;;299.0
Chromebook Lenovo 100e 3a Geração  Ótimo Estado;;;;;600.0
Macbook Air de 13 polegadas Chip M4 512 GB SSD azul meia-noite azul meia-noite;;5.0;2;;11.194
Notebook Acer Aspire Amd Athlon P340 Dual-core Preto;;;;;499.0
Apple Macbook Air 13 , M2, 16gb Ram, 256gb Ssd - Estelar Estelar;;;;;6.699
Notebook Dell Vostro 3400 Core I5 11th 16gb Ram 512gb Preto;;;;;2.75
Notebook Microboard Evolution - Venda De Peças Preto;;;;;69.0
Notebook Dell I5 I5;;;;;1.0
Notebook I5 Lenovo T440 2.60 Ghz 8gb Ram Ssd 120 Gta 5;;;;;1.0
Notebook I5 Lenovo T440 2.60 Ghz 8gb Ram Ssd 120 Gta 5;;;;;1.0
Notebook Lenovo Thinkbook 14 Intel Core I7 16gb 512gb W11pro;Lenovo;;;;7.199
Notebook I5 Lenovo T440 2.60 Ghz 8gb Ram Gta V;;;;;1.0
Notebook Positivo Vision i15 Lumina Bar i3-N300, 8GB 512GB SSD, Tela 15 polegadas Full HD Antirreflexo Linux - Cinza;123 Comprou;4.6;237;;3.998
"Notebook Lenovo Thinkpad T470 I5 8gb Ram 256gb Ssd 14"" Dimm Black - Bom (Recondicionado)";;;;2.299;1.586
Dell Precision 5530 I9-8th 32gb/512gb-15.6 4ktouch-video 4gb;;;;;5.85
Notebook Dell Latitude 5300 Core I5 8ª-8365u 8gb Ssd 256gb (Recondicionado);;;;;1.842
Notebook Lenovo V310 Intel Core I5 6200u 8gb Ssd 240gb;;5.0;1;;1.499
"Notebook Latitude 5420 14"" cinza 256GB SSD - Intel Core i5 - Bom (Recondicionado)";;;;2.998;2.488
"Notebook Lenovo Celeron N4020 4 gb 128 gb 14"" Win 11 azul (Novo com caixa aberta)";;;;;2.27
Notebook Hp 250 G8 I3 Intel Core 1005g1 8gb Ssd 256 15.6;;;;;1.5
Notebook Dell Inspiron I14-i120u-m10s 14  Fhd+ Intel® Core  Prata Gelo;Dell;;;5.309;4.939
Notebook Dell Vostro 3550 I5 8gb 240ssd;;;;;1.15
Notebook Dell Latitude I5 6a Geração 16gb M.2 256gb Vitrine;;;;;2.19
Lenovo E14 G2core I5-113g7  8gb De Ram Nvme De 256gb W10 Pro Preto (Recondicionado);Micro Livre;;;2.899;2.754
Notebook Dell Core I5 10a Geração 32gb Ram 256gb Ssd Windows;;;;;2.59
Notebook - Modelo Sim+1062 + Processador Pentium T3400;;;;;399.0
Notebook Lenovo Thinkpad T470 I7, 8gb, 240gb, Tela 14' Preto;;;;;1.95
Notebook Samsung Rv-415 Amd E-350, 04gb De Memória, Hd 500gb;;;;;930.0
Notebook Semp Toshiba Is 1462 Cinza;;;;;380.0
Notebook Acer Aspire Quad Core Preto;;;;;670.0
Notebook Lenovo Thinkpad T410 I5 M520 Ddr3 4gb Ssd 240 Gb -2 Preto;;;;;720.0
Notebook Dell Latitude 5490 Core I5 8th 8gb Ram 256gb Ssd Cor Preto - Excelente (Recondicionado);;;;;1.999
Notebook Hp Elitebook 840 G8 14  Core I5 11th 16gb Ram 256gb Prateado;;;;;2.499
Notebook Dell Latitude 7320 I5-1185g7 16gb De Ram, 256gb Ssd;;;;2.699;2.51
Notebook Dell Latitude 3490 I5 8ª 8gb 256g + 500g +brinde Nf;;5.0;4;2.52;1.94
Notebook Dell, Latitude 3420, 14'', I7 11th, 32gb, Ssd-512gb;OTH Produtos;;;;3.79
Notebook Dell Vostro 5402 Core I7-1165g7 16gb 512ssd Víd 2gb - Excelente (Recondicionado);;;;;2.911
Notebook Dell Latitude 3410 I7 10th 16gb 240gb Ssd;;;;;3.599
Noteboo Dell Vostro 3300 I5 2.40ghz Ssd 120gb 4gb Ram Cinza (Recondicionado);;;;;629.0
Notebook Dell, Leve E Rápido, Core I5 8th, 8gb, Ssd256gb;OTH Produtos;;;;1.51
Notebook Lenovo Ideapad Intel N4020, 4gb Ram, 128ssd W11 Prateado (Novo com caixa aberta);;;;;2.09
Notebook Gamer I7 8gb 12gb Placa Vídeo Jogos Trabalho Estudo;Altas Vendas;5.0;4;;1.8
Notebook Dell Intel Core I5-1334u 16gb 4tb Ssd 15,6 Full Hd Preto;;;;;6.599
Notebook Dell Latitude E7450 Core I7 16gb Ssd 120gb;;;;;1.7
Notebook Dell, Inspiron 3584, 15.6'', Core I3, 8gb, Ssd256gb;OTH Produtos;;;;1.79
Notebook Dell N4030 *peças/bom* Leia Descrição;;;;;400.0
Notebook Hp G42-275br *peças* Leia Descrição;;;;;300.0
Notebook Dell 3420 Core I5-1135g7 8gb 240gb + 512gb Ssd Nvme;4Show;;;;3.259
Notebook Hp Intel I5 4300u Elitebook 840 G1 8gb 500gb Preto;;;;;879.0
Notebook Lenovo 80ga000ebr I3 Hd 1tb Ram 4gb Led 14 Win 8.1;;;;;980.0
Notebook Positivo Stilo Intel 4gb Hd 500gb Wi-fi Cinza;;;;;799.0
Notebook Dell I5 8365 16gb Ddr4 M2 256gb Fabricado No Brasil;;;;;2.399
Notebook Lenovo Thinkpad E14 Amd Ryzen 5 16gb 256gb Wpro 14;Lenovo;;;;6.149
"Notebook Lenovo ThinkPad ThinkPad T14 Gen 3 (Intel) 14"", Intel Core i7 i7-1255U 16GB de RAM 512GB SSD, Integrated Intel Iris Xe Graphics functions as UHD Graphics 60 Hz 1920x1200px Windows 11 Pro";;;;;6.877
Notebook Vostro 5402 cinza 8GB de Ram - 256GB SSD - Intel Core i5;;;;3.799;3.267
Notebook Asus Vivobook Pro 15 I5 8gb 512gb Ssd W11 15,6;;5.0;3;;4.499
Notebook Ideapad Slim 3  I7-13620h, 8gb, 512gbssd, W11 Cinza;Miranda;;;;5.171
Notebook Asus Vivobook Pro 15 I5 8gb 512gb Ssd W11 15,6;;5.0;3;;4.499
Notebook Ideapad Slim 3  I7-13620h, 8gb, 512gbssd, W11 Cinza;Miranda;;;;5.171
Notebook Sti Is 1412 Semp Toshiba Defeito Leia;;;;;330.0
Notebook Dell Latitude 5410 Core I5 8gb Ram 256gb Ssd - Bom (Recondicionado);;;;1.999;1.899
Apple Macbook Pro Semi Novo;;;;;4.5
Msi Raider Ge77 17.3 I7 12va 1tb 16gb RTX3080Ti Bajo Pedido Color Negro;;;;;18.499
Notebook Asus Proart Px13 Hn7306wv Air9 4060 8gb Touch;;;;;18.618
Notebook Dell 7520 Xeon E1505m 32gb Ddr4 240ssd- Funcionando;;;;;2.381
Notebook Philco Com Defeito Phn14cp223ws;;;;;80.0
Notebook Acer Aspire Vero 16 Av16-51p-58ku Core Ultra 5;;;;;4.228
Notebook Asus Vivobook Go Core I3 N305 4gb 256ssd 15,6  Fhd Cool Silver;Asus;3.8;5;2.399;2.063
Macbook Air 13 I5 2013 8g - Oportunidade - Frete Grátis Prateado;;;;;1.699
Notebook Dell Vostro 3500 - Core I7-1165g7 20gb 480ssd W11;;;;;3.435
Ultrabook Dell Latitude E7240 Intel I7 4a 8gb Ssd256gb;;;;;1.399
Notebook Hp Pavilion 14 I5 4gb Ram Ssd 500gb Bateria Ruim;;;;;1.2
Notebook Hp Pro X2 612 G1 2 Em 1 I5 4gb 128gb - Detalhe;;;;;949.0
Notebook Intel Core I5 Acer Aspire 5 8gb Ram Ssd 256gb Cinza;Loi Brasil;;;3.666;2.829
Notebook Hp Touch Tx 1000 Preto;;;;;179.0
Notebook Dell 3420 Core I5-11º 16gb1tb Ssd + 256gb Ssd Nvme;4Show;;;;3.569
Notebook Gamer Rgb I5 9400 16gb Ssd Nvidia Gtx Dedicada Pro Preto (Recondicionado);;;;2.899;2.754
Notebook Positivo Duo 11.6  4gb De Ram 128gb Ssd - C4128bp;;;;;1.699
Notebook Lenovo, Ideapad 1, Core I5 12th, 16gb, Ssd-512gb;OTH Produtos;;;;2.99
Notebook Lenovo Ideapad G400s Preto (Recondicionado);;;;;1.1
Notebook Lenovo Ideapad 1i I7 1255u 12gb 512g Ssd Win11 Home;Eshop;5.0;1;5.109;3.669
Notebook Samsung Np Rv420 Cd2br!! Com Defeito! Ler Descrição Prateado;;;;;189.0
Notebook Hp Probook 640 G2  I5-6300u Ram 8gb Ssd 120gb Preto (Recondicionado);;;;1.39;1.181
Notebook Lenovo Thinkpad L13 I5 10ª Geração 16gb Ssd 256gb (Recondicionado);;;;;1.783
Notebook Hp Amd Ryzen 3 4 Gb De Ram 128 Gb Ssd Hd Windows 11 Prateado;;;;;1.199
Notebook Dell Latitude I5 2.53ghz 120gb Ssd 4gb Cinza Cinza (Recondicionado);;4.5;2;;826.0
Notebook Dell 3410 Core I3 10g 8gb 240ssd Detalhe Na Carcaça;SLA Informatica;;;;1.799
Netbook Dell Inspiron 910 Pp39s Com Defeito P/ Peças;;;;;99.0
Conector Trava Flat E Teclado Para Notebook 30 Pinos;;4.5;11;;39.0
Notebook Dell E6430 Core I5 3ª Geração 4gb Ssd 120gb Hdmi -1;;;;;1.199
Notebook Dell Latitude 5420 I7-11th 512gb 32gb Touch Prateado (Recondicionado);;;;;3.949
Notebook Hp 240 G6 Core I5 7th 16gb Ssd 240gb C/windows 10 Cinza (Recondicionado);;;;;1.379
Notebook  Lenovo G50 Core I5+8gb Ram+ssd240gb+brindes-oferta;;;;;2.999
Apple Macbook Pro 13  I5 8gb Ssd 256gb - Touch Bar;;;;;3.48
Notebook Asus Vivobook S14 Core Ultra 7 32gb 1tb Ssd W11;Asus;5.0;6;9.499;7.688
Notebook Dell Latitude E7250 I5 8gb Ssd 128gb - Sem Bateria Preto;;;;;860.0
Notebook Positivo I5-7200u 8gb Ssd M.2 240gb 14'' Full Hd Preto;;;;;990.0
Notebook VAIO FE15 Intel® Core i5 11th 8GB 256GB SSD Tela 15,6'' Full HD Antirreflexo Linux - Cinza Grafite;;4.2;172;;3.199
Macbook Pro I7 2019 16 16gb Ram E 512 Ssd Space Gray;;;;;4.5
Netbook Aspire One D250-1958 Usado (peças Ou Reparo);;;;;300.0
Hp Pavilion G4 (intel I3) Não Liga, Para Reparo Ou Peças ! Preto;;;;;349.0
Notebook Lenovo S145 Celeron N4000 Ram 8gb Ssd 120gb Win11 Prateado;;;;;1.2
Notebook Dell Latitude 5480 Core I5 7300 7th 8gb 500gb;;4.1;45;;2.799
Macbook Pro 2011 15 Polegadas Intel Core I7 120 Gb Ssd;;;;;1.6
Notebook Dell Latitude 3410 8gb Ram 256ssd Cinza;;;;;1.58
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Notebook Compaq Presario 452 14.1 Hd I5-6287u 1tb 8gb Linux;;4.0;5;;3.625
Notebook Dell Latitude 3410 8gb Ram 256ssd Cinza;;;;;1.58
Notebook Dell Latitude E6330 Intel I5 3a 6gb Ssd 128gb (Recondicionado);;;;;1.199
Notebook Dell 1564 Intel Core I5,4gb,500gb,conservado Preto;;;;;990.0
Notebook Dell 3410,core I7 10510u 16gb Ssd-480gb Ddr4.;Mercado Notebook;;;;1.99
Notebook Dell, Lat 5410, 14'', I5 10th, 16gb, Ssd-256gb;OTH Produtos;;;;2.175
Notebook Hp 256r G9 Intel Core I3-1315u 15.6 Hd Intel Uhd Graphics 256gb Ssd 8gb Ram Windows 11 Home 64 Sl - AN1A2LA#AK4;HP;4.8;356;3.232;2.754
Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook;Mobcom;4.9;114;6.657;4.699
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
Notebook Intelbras Pentium Note Para Desmanche Peça Placa;;;;;99.0
Notebook Dell Latitude 3420 Core I5-1135g7 16gb 1tb Ssd;4Show;;;;3.409
"Notebook 2 em 1 Dell Inspiron 2IN1-I1300-M30 14"" FHD+ Touch Intel® Core™ i5 16GB 512GB SSD Windows 11";;5.0;17;;6.123
Notebook Lenovo Thinkpad T14 Ryzen 5 8gb 256gb Ssd Win 11 Preto (Recondicionado);;;;;1.999
Notebook Asus X515 N4500 16gb Ram Ddr4 2tb Nvme Windows 11;;;;4.399;3.783
Notebook Dell 8265u Core I5 8g 16gb 256ssd Win11;;;;;2.699
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";Loi Brasil;5.0;3;4.666;2.999
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Positivo Vision C15 Lumina Bar Celeron, 8GB 128GB eMMC, Tela 15.6"" HD Antirreflexo, Windows 11, Tecla Link, Cinza";Positivo;4.6;1232;2.641;1.756
Lenovo Ideapad Gaming 3 Amd Ryzen5 16gb 512gb Nvidia Gtx1650;TECHZ INFORMATICA;;;;3.799
Notebook Dell I5 16gb Ram 256gb Ssd 11 Pro Wifi;;;;;2.331
Notebook Asus Expertbook B1 Core I3 8gb 512gb Sem Sistema Op Cinza;;;;;2.33
Note Dell Latitude E7450 Corei5 8gb 240gb Ssd Pro Recondicio Preto (Recondicionado);;;;;1.4
Notebook  Dell Core I5 7200 16gb 240gb Ssd  - Windows 11;;;;;2.699
Notebook Acer Intel Core I3 8gb Ssd 256gb Hd Windows 11 Home Prateado;2Eletro;4.8;24;;3.099
Hp Probook 640 G8 Intel Core I5 1145g7 Quad Core 463n8ec-ak4 (Recondicionado);;;;;2.58
Notebook Core I5 8350u 16gb Ddr4 256gb Ssd Vídeo Uhd 620;;;;;2.99
Notebook Dell Inspiron 15 3535 15.6  Amd Ryzen 5 7520u;;;;;3.568
Notebook Lenovo 3000 G350 2gb Ram + Ssd 120gb Com Nf;;;;;499.0
Notebook Lenovo Ideapad 15,6 Ryzen 7 5700u 12gb - 256gb Ssd;;;;;2.39
Macbook Pro 2019 A2159 I5 16gb Ram 512gb Ssd 2560x1600;;5.0;1;3.899;3.158
Notebook Dell Vostro 5470 Core I5 Prateado;;;;;1.45
Apple A1278 I5 16gb 500gb Ssd Macos 12 1280x800 Cinza;;;;;1.45
Notebook Hp Intel 128gb Ssd 8gb Memória Ram Windows11 Oferta;;;;2.921;2.395
Notebook Chromebook Clamshell, 14, 32gb/4gb - Pc918a Cor Preto;;4.5;22;;1.49
Notebook Acer Aspire E1-471-6627 Core I3 Sucata Para Pecas;;;;;100.0
Notebook I5 Tela Touch Ssd 256gb 16gb  W10pro Hdmi Usb-c Nfe;INFO OUTLET;5.0;1;4.59;2.891
Notebook Celeron Asus X543m Top Muito Conservado Com Ssd Azul;;;;;1.09
Acer Aspire 5 A514;;;;;2.4
Notebook Gamer Rog Strix Scar G16 G635lr Nvidia Rtx5070 Ti Intel Core Ultra 9 275hx 32gb Ram 1tb Ssd Windows 11 Tela 16 240hz Fhd Black - Rw014w;NVIDIA;;;32.999;29.679
"Notebook Latitude 3420 14"" preto 16GB de Ram - 512GB SSD - 512GB HDD - Intel Core i7";;4.5;30;;6.375
Notebook Dell Gamer G15 5520 Core I5 12th 8gb 256ssd Rtx3050 Cor Preto (Novo com caixa aberta);;;;;5.6
Notebook Lenovo E14 Intel Core I5 10ger 16gb 240ssd Win 11 Cor Black;;4.9;8;;3.68
Notebook Gamer I7 Acer F5-573g Azul Nvidia Geforce 940mx Azul;;;;;2.49
Notebook Lenovo Legion 5 Intel Core I7-14650hx 32gb 1tb W11;;;;;10.499
Dell Latitude 5410 Notebook I5 10o Geração 8gb Ddr4 256nvme Prateado (Recondicionado);;;;;2.199
Notebook Dell Precision 5540 Core I7  32gb Ram Ssd. 512gb 4k Prata (Recondicionado);;;;;3.95
Notebook Dell Latitude 7300 Core I5 8th 8gb Ram 128gb Ssd Prateado (Recondicionado);;;;;1.59
Notebook Lenovo Thinkpad I5 7a Geração 8gb Ssd 256gb;;;;;1.499
Notebook I5 Tela Touch Ssd Nvme 256gb 16gb Mem Usb 3.0 Hdmi;;4.5;2;4.199;2.939
Notebook Hp Probook 640 G1 Preto;;;;;850.0
Notebook Dell Latitude 3410 I5 10ger 16gb 240ssd 01;SLA Informatica;;;;2.999
Notebook Dell I5 10ger 16gb 240ssd Win11 Detalhe Na Tela;;;;;2.699
Notebook Cce Win Sr One Intel Core2duo  2gb  Hdd 160gb Leia Branco;;;;;159.0
Macbook Pro 13 A1278 Para Conserto Cinza;;;;;460.0
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Macbook Pro 13 A1278 Para Conserto Cinza;;;;;460.0
Lote Notebooks Sony Tela 12 Pol. Conserto Peças Ler Tudo;;;;;159.0
Notebook Gateway Ne56r22b Core I5-3230m , Hd 500gb , 4gb Cinza;;;;;980.0
Sucata C/ Defeito Notebook Hp Compaq Cq56 Leia Descrição Preto;;;;;320.0
Macbook Air A2337 M1 Ssd 1tb 16gb Mem Retina 8 Cores Touchid;INFO OUTLET;;;6.999;5.599
Notebook I5 Ssd 256gb 32gb Mem 14  Tela Touch Ips Hdmi Usb C;INFO OUTLET;5.0;1;4.59;3.304
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Dell Latitude E6440 I5 Prateado (Recondicionado);;;;;1.198
Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650hx 16gb 512gb Ssd RTX 4050 Windows 11 Pro 15.6 - 83me000bbr Luna Grey;Lenovo;;;7.999;7.019
Notebook Dell Latitude E7470 I5 Preto (Recondicionado);;;;;1.798
Notebook Hp Pavilion Dm4, G2 G4 1000 (leia A Descrição);;;;;100.0
Notebook Sony Vaio Pcg-7173l Para Restaurar Ou Tirar Peças Cinza;;;;;130.0
Notebook Dell Latitude 5300 Core I5 8ªg 8gb 256gb Cartão Sim (Recondicionado);;;;;1.756
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
"Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837";2Eletro;4.4;42;6.998;4.899
Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto;2Eletro;4.3;7;4.11;2.999
Macbook Air 13 I5 2013 4g - Ssd - Barato - Frete Grátis Prateado;;;;;1.339
Notebook Dell Latitude 5410 I5 10 Gen 16gb Ram 256 Nvme W11 Prateado (Recondicionado);;;;2.199;1.979
Notebook Dell E6430 Core I5 3ª Geração 8gb Ssd 240gb Hdmi -1;;4.2;6;;1.409
Notebook Dell, Latitude 3400, 14 , I5, 8gb, Ssd256gb, Preto Preto;;;;;1.25
Notebook Hp Pavilion Dv4 I3-m380 6gb Ddr3 Ssd 240gb (usado) Preto;;;;;690.0
Notebook Core I5 Dell Latitude 16gb Ram 256gb Ssd M2 - Excelente (Recondicionado);;;;;2.326
Apple Macbook Air M2 13  16gb 256gb Ssd Garantia Apple Nf-e;;5.0;1;;6.696
Notebook I5 Tela Touch Ssd 256gb 32gb Fhd Hdmi Usb-c Tb3 T14;INFO OUTLET;5.0;4;3.999;2.879
Notebook Evolute Sfx 35 Estragado Não Liga;;;;;200.0
Notebook Samsung Flash F30 Intel Celeron 4gb Ram 64gb Hd Rosa;;;;;800.0
Macbook Pro 2011 A1278 Intel I5 8gb 1tb (retirada De Peças!);;;;;500.0
Notebook  Lenovo X13 Core I5 10°ger 16gb Ram Ssd 512gb Nvme Preto (Recondicionado);;;;;2.599
Notebook Dell Latitude 3400 I5 8th 24gb Ram 256gb Ssd;;;;;1.599
Netbook 2 Em 1 Tablet Intel Atom Memoria 2gb Windows E Hdmi Cor Branco - Excelente (Recondicionado);;;;;559.0
Notebook Philco 14e Sucata Defeito;;;;;329.0
Notebook Latitude 3410 I7-10510u 8gb Nvme 256gb Nvme;Mercado Notebook;;;;1.8
"Notebook ASUS Vivobook 15 M1502YA AMD Ryzen 7 7730U 8GB Ram 512GB SSD Linux KeepOS 15,6"" FHD Cool Silver - NJ494";;4.9;43;4.676;3.6
Notebook Lenovo Thinkpad L13 I5 10ª Geração 16gb Ssd 256gb (Recondicionado);;;;;1.783
Macbook Pro A2141 I7 2019 Ssd 500gb 16gb Radeon 5300m #194;INFO OUTLET;5.0;1;7.5;4.5
Notebook Itautec No Estado;;;;;150.0
Ultrabook Lenovo Thinkpad L14 Gen2 I5-1145g7 16gb Nvme256+nf Cor Preto - Excelente (Recondicionado);;;;;4.462
Notebook Positivo Premium (leia A Descrição) Preto;;;;;99.0
Notebook Lenovo Thinkpad L13 13.3 Ssd 256gb 16gb Hdmi Wifi 6;INFO OUTLET;;;3.599;1.979
Notebook Lenovo Thinkpad T490 I5 16gb Nvme 256gb Windows 11 Preto (Recondicionado);;;;2.849;2.194
"Notebook Samsung Galaxy Book2 Intel Core I3-1215u 8GB RAM 256GB SSD Windows 11 Home Tela 15,6"" NP550XED-KT3BR";;4.8;2954;;3.799
Ultrabook Positivo Master N600 Intel Core I7 Cinza (Recondicionado);;;;;1.149
Notebook Positivo Master N250i Conservado Windows 10;;;;;1.0
Notebook Lenovo Ideapad 3i Celeron 4gb 128gb Ssd W11 15.6 Cor Prateado;123 Comprou;4.6;2062;3.665;3.298
Notebook Blackview Acebook 8 Tela 15.6 Intel 512/16 Gb Ssd;;;;;2.499
Notebook 15.6 Intel Core I5 Mx130 16gb Ram 480gb Ssd Win11;;;;;3.59
Notebook Samsung Np370e Intel Core I3-5005u 4gb Ddr3 Ssd240 Cinza;;;;;970.0
Notebook Dell Lat. 3480 - Ssd 240gb - Intel Core I5 - 8gb Preto;;;;;1.95
Notebook Dell Insp. 14-7460- Ssd 240gb -intel Core I5 -16gb Preto;;;;;2.2
"Notebook Presario 452 14.1"" cinza 8GB de Ram - 1TB HDD - Intel Core i5";;4.5;70;;3.48
Dell I5 2410m 2,30ghz,4gb,hd640,hdmi Preto;;;;;1.1
Notebook Dell Latitude 5400 I5 8365u 8gb 256ssd - Windows 11;;;;;1.51
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;Positivo;4.5;559;2.099;1.399
Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza;Positivo;4.7;230;2.199;1.499
Notebook Asus M509d 15.6' Ryzen 5 3500u 8gb Ram 256 Nvme 256;Fixcomm;;;3.217;2.766
Notebook Dell Inspiron N4030-corei3 2.4-4gb-ssd-tela14-otimo;;;;;920.0
Notebook Dell 5320 I5 11gen 16gb Ram 256gb Ssd Prateado;;;;;1.8
Notebook Dell Com Processador Intel® Pentium® Silver N5000 @;;;;;1.8
Notebook Dell Latitude 5420 Core I5 1135g Ger 16gb Ssd 512gb Cinza 283165 (Recondicionado);Canal Eletro;;;3.099;2.944
Notebook Dell, Lat 7320, 13.3'', I5 11th, 16gb, Ssd-256gb;;;;;2.49
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD";Vaio;4.8;134;4.799;3.449
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
